image_id,asp_pred,label_bin,split
ISIC_0025179,1,0,train
ISIC_0006800,0,0,train
ISIC_0014753,1,0,train
ISIC_0024475,0,0,train
ISIC_0031996,1,0,train
ISIC_0029309,1,1,train
ISIC_0032242,0,0,train
ISIC_0027213,1,0,train
ISIC_0024477,1,0,train
ISIC_0010046,0,0,train
ISIC_0027965,1,0,train
ISIC_0029969,0,0,train
ISIC_0034403,0,0,train
ISIC_0000003,1,0,train
ISIC_0033369,1,1,train
ISIC_0032740,1,0,train
ISIC_0029574,1,1,train
ISIC_0008528,0,0,train
ISIC_0036277,1,1,train
ISIC_0025190,0,0,train
ISIC_0034228,1,0,train
ISIC_0000202,1,0,train
ISIC_0033851,1,0,train
ISIC_0031378,0,1,train
ISIC_0031793,0,0,train
ISIC_0029096,0,0,train
ISIC_0024675,1,1,train
ISIC_0024139,1,0,train
ISIC_0006350,0,0,train
ISIC_0029338,0,0,train
ISIC_0015570,1,1,train
ISIC_0005000,0,0,train
ISIC_0034781,1,0,train
ISIC_0030651,1,0,train
ISIC_0026942,1,0,train
ISIC_0031211,1,1,train
ISIC_0033968,1,1,train
ISIC_0024560,0,0,train
ISIC_0031418,0,0,train
ISIC_0029073,0,0,train
ISIC_0031504,0,0,train
ISIC_0034688,0,0,train
ISIC_0031785,0,0,train
ISIC_0025888,0,0,train
ISIC_0025087,0,0,train
ISIC_0035794,1,1,train
ISIC_0033631,1,0,train
ISIC_0032108,0,0,train
ISIC_0026079,1,0,train
ISIC_0034132,1,1,train
ISIC_0029118,0,0,train
ISIC_0032750,1,1,train
ISIC_0013807,0,0,train
ISIC_0028141,0,0,train
ISIC_0020550,0,0,train
ISIC_0031864,1,0,train
ISIC_0035487,1,0,train
ISIC_0035090,1,1,train
ISIC_0013140,0,0,train
ISIC_0016037,0,0,train
ISIC_0029306,0,0,train
ISIC_0028776,1,0,train
ISIC_0036252,0,0,train
ISIC_0035540,0,0,train
ISIC_0025726,1,0,train
ISIC_0022220,0,1,train
ISIC_0028597,0,0,train
ISIC_0028625,1,0,train
ISIC_0016051,0,0,train
ISIC_0029519,1,0,train
ISIC_0032257,1,0,train
ISIC_0027284,1,0,train
ISIC_0025917,0,0,train
ISIC_0031340,1,0,train
ISIC_0027153,1,0,train
ISIC_0011102,0,0,train
ISIC_0015153,1,1,train
ISIC_0009979,0,0,train
ISIC_0033523,1,0,train
ISIC_0034933,0,0,train
ISIC_0035064,0,0,train
ISIC_0027133,1,0,train
ISIC_0025357,0,0,train
ISIC_0026491,1,0,train
ISIC_0013804,0,0,train
ISIC_0033237,0,0,train
ISIC_0031272,1,1,train
ISIC_0026796,1,1,train
ISIC_0018392,0,0,train
ISIC_0027082,0,0,train
ISIC_0033880,1,0,train
ISIC_0029763,0,0,train
ISIC_0027896,1,1,train
ISIC_0010186,1,0,train
ISIC_0010182,0,0,train
ISIC_0030696,0,0,train
ISIC_0025406,0,0,train
ISIC_0000109,1,1,train
ISIC_0000529,1,0,train
ISIC_0026802,0,1,train
ISIC_0035920,1,1,train
ISIC_0031801,0,0,train
ISIC_0028077,1,0,train
ISIC_0028277,0,0,train
ISIC_0010462,1,0,train
ISIC_0030710,1,0,train
ISIC_0028180,1,0,train
ISIC_0028551,0,0,train
ISIC_0024828,0,0,train
ISIC_0035589,1,0,train
ISIC_0031603,0,0,train
ISIC_0026589,0,0,train
ISIC_0032870,1,1,train
ISIC_0026134,0,0,train
ISIC_0025017,0,0,train
ISIC_0023628,1,1,train
ISIC_0035382,1,0,train
ISIC_0032903,1,1,train
ISIC_0030988,0,0,train
ISIC_0029547,1,1,train
ISIC_0025105,1,1,train
ISIC_0000244,1,0,train
ISIC_0025618,0,0,train
ISIC_0014666,1,1,train
ISIC_0032911,1,0,train
ISIC_0022221,0,1,train
ISIC_0030428,0,0,train
ISIC_0029644,1,1,train
ISIC_0036220,0,0,train
ISIC_0031133,1,0,train
ISIC_0031217,1,0,train
ISIC_0025680,0,0,train
ISIC_0025549,0,0,train
ISIC_0031353,1,0,train
ISIC_0016038,0,0,train
ISIC_0028958,0,0,train
ISIC_0036190,1,1,train
ISIC_0027281,1,1,train
ISIC_0026442,1,1,train
ISIC_0000210,0,0,train
ISIC_0028437,0,0,train
ISIC_0017479,1,0,train
ISIC_0028159,1,0,train
ISIC_0014166,1,0,train
ISIC_0031471,0,0,train
ISIC_0030218,0,0,train
ISIC_0029967,1,0,train
ISIC_0031699,0,0,train
ISIC_0026660,0,0,train
ISIC_0033273,1,0,train
ISIC_0019902,0,0,train
ISIC_0034270,1,0,train
ISIC_0036011,1,1,train
ISIC_0029394,0,0,train
ISIC_0034686,0,0,train
ISIC_0027987,1,0,train
ISIC_0035492,0,0,train
ISIC_0034850,1,0,train
ISIC_0015501,0,0,train
ISIC_0029471,0,0,train
ISIC_0015476,1,0,train
ISIC_0024467,0,0,train
ISIC_0031656,0,0,train
ISIC_0035852,1,0,train
ISIC_0026748,0,0,train
ISIC_0034561,1,0,train
ISIC_0015264,1,0,train
ISIC_0030626,1,0,train
ISIC_0032696,1,1,train
ISIC_0025023,0,0,train
ISIC_0034040,1,0,train
ISIC_0031925,1,1,train
ISIC_0025365,1,0,train
ISIC_0032695,1,1,train
ISIC_0025674,1,1,train
ISIC_0036086,1,1,train
ISIC_0028708,1,0,train
ISIC_0033153,1,0,train
ISIC_0026776,0,0,train
ISIC_0032552,0,1,train
ISIC_0025242,0,0,train
ISIC_0025968,0,0,train
ISIC_0035231,0,0,train
ISIC_0030787,0,0,train
ISIC_0014913,1,0,train
ISIC_0026851,0,0,train
ISIC_0034025,1,0,train
ISIC_0033988,0,0,train
ISIC_0009988,1,0,train
ISIC_0032881,1,0,train
ISIC_0013995,0,0,train
ISIC_0000055,1,0,train
ISIC_0029960,0,0,train
ISIC_0025974,0,0,train
ISIC_0000252,0,0,train
ISIC_0025941,0,1,train
ISIC_0025883,1,0,train
ISIC_0028691,1,0,train
ISIC_0035129,0,0,train
ISIC_0027238,1,1,train
ISIC_0030949,0,0,train
ISIC_0029210,1,1,train
ISIC_0010379,0,0,train
ISIC_0026884,0,0,train
ISIC_0025442,0,0,train
ISIC_0035030,0,0,train
ISIC_0025425,0,0,train
ISIC_0012334,0,0,train
ISIC_0029937,1,1,train
ISIC_0033030,1,0,train
ISIC_0025354,0,0,train
ISIC_0024584,0,0,train
ISIC_0035522,1,1,train
ISIC_0033919,0,0,train
ISIC_0029664,1,0,train
ISIC_0033539,1,0,train
ISIC_0034995,1,1,train
ISIC_0034541,0,0,train
ISIC_0029620,0,0,train
ISIC_0035924,1,0,train
ISIC_0026029,0,0,train
ISIC_0026032,0,0,train
ISIC_0031543,1,1,train
ISIC_0012905,0,0,train
ISIC_0024374,0,0,train
ISIC_0013578,0,0,train
ISIC_0025065,0,0,train
ISIC_0034802,1,0,train
ISIC_0031328,0,0,train
ISIC_0015996,0,0,train
ISIC_0027542,0,0,train
ISIC_0000125,0,0,train
ISIC_0026190,1,0,train
ISIC_0009583,0,0,train
ISIC_0019935,0,0,train
ISIC_0024391,0,0,train
ISIC_0025820,0,0,train
ISIC_0025738,1,0,train
ISIC_0032051,1,0,train
ISIC_0030462,1,0,train
ISIC_0028228,1,1,train
ISIC_0009914,1,0,train
ISIC_0023298,1,1,train
ISIC_0026498,0,0,train
ISIC_0025280,0,0,train
ISIC_0000103,1,0,train
ISIC_0010468,0,0,train
ISIC_0032156,1,0,train
ISIC_0029341,1,1,train
ISIC_0030193,0,0,train
ISIC_0033013,1,0,train
ISIC_0026670,0,0,train
ISIC_0028436,0,0,train
ISIC_0010093,1,0,train
ISIC_0028675,1,0,train
ISIC_0027572,0,0,train
ISIC_0023449,1,0,train
ISIC_0026196,1,0,train
ISIC_0034741,0,0,train
ISIC_0027629,0,1,train
ISIC_0031839,1,0,train
ISIC_0010473,1,1,train
ISIC_0032988,1,1,train
ISIC_0029039,1,0,train
ISIC_0031582,0,0,train
ISIC_0032213,0,0,train
ISIC_0028633,1,0,train
ISIC_0030640,1,0,train
ISIC_0011211,1,0,train
ISIC_0028460,1,1,train
ISIC_0024871,1,0,train
ISIC_0033419,1,0,train
ISIC_0033236,1,0,train
ISIC_0028465,1,1,train
ISIC_0031747,0,0,train
ISIC_0026744,1,0,train
ISIC_0024405,0,0,train
ISIC_0031372,1,0,train
ISIC_0029651,1,1,train
ISIC_0033392,1,1,train
ISIC_0032704,0,0,train
ISIC_0030895,0,0,train
ISIC_0035937,1,0,train
ISIC_0036136,0,0,train
ISIC_0000219,0,0,train
ISIC_0035437,0,0,train
ISIC_0030841,1,0,train
ISIC_0027397,1,0,train
ISIC_0025246,0,0,train
ISIC_0013094,0,0,train
ISIC_0035973,0,0,train
ISIC_0012611,0,0,train
ISIC_0026730,0,0,train
ISIC_0029474,1,0,train
ISIC_0027490,1,0,train
ISIC_0026278,0,0,train
ISIC_0035078,1,1,train
ISIC_0031131,0,0,train
ISIC_0026692,0,0,train
ISIC_0031036,0,0,train
ISIC_0025906,1,0,train
ISIC_0034109,1,0,train
ISIC_0023380,1,1,train
ISIC_0025855,1,0,train
ISIC_0033599,1,0,train
ISIC_0031716,1,0,train
ISIC_0032780,1,0,train
ISIC_0035598,0,0,train
ISIC_0027422,0,0,train
ISIC_0010252,1,1,train
ISIC_0029548,1,0,train
ISIC_0011345,0,0,train
ISIC_0027328,1,1,train
ISIC_0031727,0,0,train
ISIC_0000443,0,0,train
ISIC_0026356,0,0,train
ISIC_0024777,1,0,train
ISIC_0025658,0,0,train
ISIC_0029114,0,0,train
ISIC_0034339,1,0,train
ISIC_0025410,0,0,train
ISIC_0033995,1,1,train
ISIC_0026398,0,0,train
ISIC_0034232,1,0,train
ISIC_0032859,0,0,train
ISIC_0024765,0,0,train
ISIC_0000271,1,0,train
ISIC_0023205,1,0,train
ISIC_0030545,1,0,train
ISIC_0015121,1,1,train
ISIC_0029973,1,0,train
ISIC_0030061,0,0,train
ISIC_0016050,0,0,train
ISIC_0009948,1,0,train
ISIC_0025608,0,0,train
ISIC_0028467,1,1,train
ISIC_0014183,0,0,train
ISIC_0015069,1,1,train
ISIC_0031659,1,1,train
ISIC_0026464,0,0,train
ISIC_0014788,1,1,train
ISIC_0034958,1,1,train
ISIC_0033591,1,0,train
ISIC_0034625,0,0,train
ISIC_0035270,1,0,train
ISIC_0024759,0,0,train
ISIC_0035220,0,0,train
ISIC_0027663,0,1,train
ISIC_0033992,0,0,train
ISIC_0031172,0,0,train
ISIC_0021551,1,0,train
ISIC_0034442,1,0,train
ISIC_0033596,1,0,train
ISIC_0031419,0,0,train
ISIC_0033182,1,0,train
ISIC_0015250,1,0,train
ISIC_0013045,1,0,train
ISIC_0034389,0,0,train
ISIC_0014619,0,1,train
ISIC_0030296,0,0,train
ISIC_0025715,0,0,train
ISIC_0028900,1,1,train
ISIC_0012683,0,0,train
ISIC_0036309,0,0,train
ISIC_0028585,1,0,train
ISIC_0031141,0,0,train
ISIC_0028026,1,1,train
ISIC_0025497,0,0,train
ISIC_0031681,1,0,train
ISIC_0026831,0,1,train
ISIC_0014876,1,0,train
ISIC_0025982,1,0,train
ISIC_0034589,0,0,train
ISIC_0027320,1,0,train
ISIC_0030876,0,0,train
ISIC_0032708,0,0,train
ISIC_0030763,0,0,train
ISIC_0026773,0,0,train
ISIC_0031174,1,0,train
ISIC_0014567,0,0,train
ISIC_0019135,0,0,train
ISIC_0028200,1,0,train
ISIC_0031087,1,1,train
ISIC_0032746,1,0,train
ISIC_0032545,1,0,train
ISIC_0029292,0,0,train
ISIC_0033072,0,0,train
ISIC_0028951,0,0,train
ISIC_0030346,1,0,train
ISIC_0026449,1,0,train
ISIC_0025617,1,1,train
ISIC_0035179,1,0,train
ISIC_0024516,0,1,train
ISIC_0032575,1,0,train
ISIC_0028903,1,0,train
ISIC_0032660,1,1,train
ISIC_0031345,1,0,train
ISIC_0014219,0,0,train
ISIC_0031016,1,0,train
ISIC_0027060,1,1,train
ISIC_0026867,0,0,train
ISIC_0035484,1,0,train
ISIC_0033994,1,0,train
ISIC_0030400,0,0,train
ISIC_0031980,1,0,train
ISIC_0025907,1,0,train
ISIC_0035246,0,0,train
ISIC_0024529,0,0,train
ISIC_0001296,0,0,train
ISIC_0024978,0,0,train
ISIC_0028317,1,1,train
ISIC_0031155,0,0,train
ISIC_0012564,0,0,train
ISIC_0015031,1,0,train
ISIC_0027015,1,0,train
ISIC_0030099,0,0,train
ISIC_0026128,0,0,train
ISIC_0033530,1,0,train
ISIC_0013695,0,0,train
ISIC_0029509,0,0,train
ISIC_0010081,0,1,train
ISIC_0024663,0,0,train
ISIC_0032094,0,0,train
ISIC_0033463,1,0,train
ISIC_0035623,1,0,train
ISIC_0029383,0,0,train
ISIC_0034905,1,0,train
ISIC_0032346,1,0,train
ISIC_0030444,0,0,train
ISIC_0034601,0,0,train
ISIC_0027952,0,0,train
ISIC_0033355,1,0,train
ISIC_0015104,1,0,train
ISIC_0026511,0,0,train
ISIC_0027744,0,1,train
ISIC_0025468,0,0,train
ISIC_0030079,0,0,train
ISIC_0034089,1,1,train
ISIC_0033737,1,0,train
ISIC_0000156,1,1,train
ISIC_0027968,0,0,train
ISIC_0032874,1,0,train
ISIC_0020491,0,0,train
ISIC_0025997,0,0,train
ISIC_0030050,0,0,train
ISIC_0000359,0,1,train
ISIC_0025606,0,0,train
ISIC_0013200,0,0,train
ISIC_0024618,1,0,train
ISIC_0030239,0,0,train
ISIC_0029160,1,0,train
ISIC_0000423,0,0,train
ISIC_0026062,1,0,train
ISIC_0027665,0,0,train
ISIC_0026700,0,0,train
ISIC_0033928,1,0,train
ISIC_0036030,1,0,train
ISIC_0010168,1,0,train
ISIC_0027875,0,0,train
ISIC_0035088,0,0,train
ISIC_0031281,0,0,train
ISIC_0000431,1,0,train
ISIC_0014633,0,0,train
ISIC_0030350,1,0,train
ISIC_0034736,1,0,train
ISIC_0036332,1,0,train
ISIC_0024480,1,0,train
ISIC_0009504,0,0,train
ISIC_0035416,0,0,train
ISIC_0020185,1,1,train
ISIC_0030913,0,0,train
ISIC_0035494,0,0,train
ISIC_0023226,0,0,train
ISIC_0026717,0,0,train
ISIC_0028531,1,0,train
ISIC_0025263,0,0,train
ISIC_0026806,0,0,train
ISIC_0035773,1,0,train
ISIC_0034583,1,0,train
ISIC_0035047,1,1,train
ISIC_0033538,1,1,train
ISIC_0025704,0,0,train
ISIC_0010009,0,0,train
ISIC_0013580,0,0,train
ISIC_0031555,0,0,train
ISIC_0032193,0,0,train
ISIC_0036236,0,0,train
ISIC_0014394,0,0,train
ISIC_0026627,0,0,train
ISIC_0035875,0,0,train
ISIC_0029944,0,0,train
ISIC_0030632,1,0,train
ISIC_0033575,1,1,train
ISIC_0031856,0,0,train
ISIC_0032715,1,0,train
ISIC_0028634,1,0,train
ISIC_0024710,1,1,train
ISIC_0010189,1,1,train
ISIC_0028396,1,0,train
ISIC_0034209,1,0,train
ISIC_0014937,1,0,train
ISIC_0019880,0,0,train
ISIC_0032169,0,0,train
ISIC_0026163,0,0,train
ISIC_0026347,0,0,train
ISIC_0034898,1,1,train
ISIC_0026840,0,0,train
ISIC_0033439,1,0,train
ISIC_0036078,1,1,train
ISIC_0019453,0,0,train
ISIC_0035950,1,0,train
ISIC_0015258,1,1,train
ISIC_0036247,0,0,train
ISIC_0027258,1,0,train
ISIC_0035113,0,0,train
ISIC_0035516,1,0,train
ISIC_0015064,1,0,train
ISIC_0031301,1,0,train
ISIC_0034823,0,0,train
ISIC_0035731,1,0,train
ISIC_0026667,0,0,train
ISIC_0027710,0,0,train
ISIC_0027356,0,0,train
ISIC_0031514,0,0,train
ISIC_0028393,1,1,train
ISIC_0025362,0,1,train
ISIC_0013302,0,0,train
ISIC_0029321,1,0,train
ISIC_0036297,1,0,train
ISIC_0012710,0,0,train
ISIC_0000236,1,0,train
ISIC_0035702,1,0,train
ISIC_0000408,1,0,train
ISIC_0028285,0,1,train
ISIC_0013494,0,0,train
ISIC_0021921,1,0,train
ISIC_0033483,0,1,train
ISIC_0031493,0,0,train
ISIC_0027072,1,0,train
ISIC_0024689,0,0,train
ISIC_0020935,0,0,train
ISIC_0021251,0,0,train
ISIC_0029577,0,0,train
ISIC_0026141,1,0,train
ISIC_0034588,1,1,train
ISIC_0034882,0,1,train
ISIC_0031446,0,0,train
ISIC_0028311,0,0,train
ISIC_0000213,1,0,train
ISIC_0025304,0,0,train
ISIC_0012236,0,0,train
ISIC_0033259,1,0,train
ISIC_0025248,1,1,train
ISIC_0035475,0,0,train
ISIC_0014879,1,0,train
ISIC_0012935,0,0,train
ISIC_0025770,0,0,train
ISIC_0032509,1,1,train
ISIC_0036115,1,0,train
ISIC_0029363,0,1,train
ISIC_0013364,0,0,train
ISIC_0036302,1,0,train
ISIC_0030676,0,0,train
ISIC_0030465,1,0,train
ISIC_0033478,1,0,train
ISIC_0029330,0,0,train
ISIC_0028191,0,0,train
ISIC_0024536,0,0,train
ISIC_0021688,0,1,train
ISIC_0026231,0,0,train
ISIC_0000349,0,0,train
ISIC_0035360,0,0,train
ISIC_0033192,1,1,train
ISIC_0035355,1,1,train
ISIC_0030245,0,1,train
ISIC_0023813,0,0,train
ISIC_0034821,0,0,train
ISIC_0032564,1,1,train
ISIC_0032253,0,0,train
ISIC_0029927,1,0,train
ISIC_0024744,0,0,train
ISIC_0034645,0,0,train
ISIC_0032742,1,0,train
ISIC_0029832,0,0,train
ISIC_0033709,1,0,train
ISIC_0035496,0,0,train
ISIC_0033735,0,0,train
ISIC_0026441,1,0,train
ISIC_0028133,0,0,train
ISIC_0001103,1,0,train
ISIC_0025081,1,1,train
ISIC_0033055,1,1,train
ISIC_0032201,0,0,train
ISIC_0031520,1,1,train
ISIC_0030542,1,0,train
ISIC_0035282,0,0,train
ISIC_0028205,1,0,train
ISIC_0029593,0,0,train
ISIC_0032602,1,1,train
ISIC_0030630,1,0,train
ISIC_0029783,0,0,train
ISIC_0030830,0,0,train
ISIC_0015964,0,0,train
ISIC_0027532,0,0,train
ISIC_0016044,0,0,train
ISIC_0028409,0,0,train
ISIC_0029481,0,0,train
ISIC_0025527,1,0,train
ISIC_0036257,1,0,train
ISIC_0011212,1,0,train
ISIC_0031768,0,0,train
ISIC_0031530,1,0,train
ISIC_0026262,0,0,train
ISIC_0029065,0,0,train
ISIC_0028071,1,0,train
ISIC_0013561,0,1,train
ISIC_0034193,0,0,train
ISIC_0027906,0,0,train
ISIC_0025894,0,0,train
ISIC_0034128,1,0,train
ISIC_0028653,0,1,train
ISIC_0033452,1,1,train
ISIC_0033545,0,1,train
ISIC_0031511,1,0,train
ISIC_0015007,1,0,train
ISIC_0034965,0,0,train
ISIC_0032844,1,1,train
ISIC_0027224,1,0,train
ISIC_0013443,0,0,train
ISIC_0012677,1,0,train
ISIC_0023159,1,1,train
ISIC_0024456,1,0,train
ISIC_0030960,0,0,train
ISIC_0033768,0,0,train
ISIC_0031395,1,0,train
ISIC_0032298,0,0,train
ISIC_0033208,1,0,train
ISIC_0025929,0,0,train
ISIC_0032319,0,0,train
ISIC_0031776,1,0,train
ISIC_0034758,1,0,train
ISIC_0035328,0,0,train
ISIC_0034361,1,1,train
ISIC_0024386,1,0,train
ISIC_0000052,1,0,train
ISIC_0000068,1,0,train
ISIC_0026390,0,0,train
ISIC_0025967,1,0,train
ISIC_0030479,1,0,train
ISIC_0024919,0,0,train
ISIC_0030833,0,0,train
ISIC_0034026,1,1,train
ISIC_0034119,1,1,train
ISIC_0000999,0,0,train
ISIC_0028550,0,0,train
ISIC_0026492,1,1,train
ISIC_0033317,0,1,train
ISIC_0011330,1,0,train
ISIC_0026261,0,0,train
ISIC_0032890,1,0,train
ISIC_0025846,0,0,train
ISIC_0029478,0,0,train
ISIC_0026410,0,0,train
ISIC_0000292,1,0,train
ISIC_0013325,0,0,train
ISIC_0034190,1,0,train
ISIC_0035927,1,0,train
ISIC_0026869,1,0,train
ISIC_0036258,1,0,train
ISIC_0027538,0,0,train
ISIC_0000323,0,0,train
ISIC_0028559,1,0,train
ISIC_0000075,1,0,train
ISIC_0027664,0,0,train
ISIC_0030525,1,0,train
ISIC_0030924,0,0,train
ISIC_0033979,1,1,train
ISIC_0008029,0,0,train
ISIC_0033088,1,0,train
ISIC_0034224,0,0,train
ISIC_0030990,0,0,train
ISIC_0026827,1,0,train
ISIC_0035926,0,0,train
ISIC_0026985,1,0,train
ISIC_0024781,1,0,train
ISIC_0027566,0,0,train
ISIC_0012891,0,0,train
ISIC_0031064,0,0,train
ISIC_0032264,0,0,train
ISIC_0028961,1,0,train
ISIC_0014919,1,0,train
ISIC_0029012,0,0,train
ISIC_0027940,0,0,train
ISIC_0032349,1,1,train
ISIC_0028252,1,0,train
ISIC_0029513,1,1,train
ISIC_0024414,0,0,train
ISIC_0028890,1,1,train
ISIC_0035854,1,1,train
ISIC_0010850,0,0,train
ISIC_0029997,0,0,train
ISIC_0028012,1,0,train
ISIC_0025764,1,0,train
ISIC_0026036,1,0,train
ISIC_0028766,1,0,train
ISIC_0029016,0,0,train
ISIC_0028593,1,0,train
ISIC_0014585,0,0,train
ISIC_0025866,0,0,train
ISIC_0014013,0,0,train
ISIC_0034370,1,0,train
ISIC_0026846,1,0,train
ISIC_0030929,1,1,train
ISIC_0032394,1,0,train
ISIC_0033451,1,0,train
ISIC_0027690,1,0,train
ISIC_0023164,1,1,train
ISIC_0012092,0,0,train
ISIC_0024344,1,0,train
ISIC_0031197,1,0,train
ISIC_0034893,1,0,train
ISIC_0026645,1,1,train
ISIC_0015485,1,0,train
ISIC_0024437,0,0,train
ISIC_0036073,1,0,train
ISIC_0031268,1,0,train
ISIC_0012988,0,0,train
ISIC_0017385,0,0,train
ISIC_0032401,0,0,train
ISIC_0032599,1,0,train
ISIC_0026320,0,0,train
ISIC_0009933,0,0,train
ISIC_0029657,0,0,train
ISIC_0032366,0,0,train
ISIC_0027205,0,0,train
ISIC_0029794,0,0,train
ISIC_0024623,1,0,train
ISIC_0027628,1,0,train
ISIC_0025904,1,1,train
ISIC_0024642,0,0,train
ISIC_0025956,1,0,train
ISIC_0033536,1,1,train
ISIC_0023158,1,0,train
ISIC_0014923,1,0,train
ISIC_0035642,0,1,train
ISIC_0014270,0,1,train
ISIC_0023916,1,0,train
ISIC_0031959,0,0,train
ISIC_0029426,0,0,train
ISIC_0017987,0,0,train
ISIC_0035612,1,0,train
ISIC_0000127,1,0,train
ISIC_0024806,1,1,train
ISIC_0026089,1,1,train
ISIC_0033454,1,1,train
ISIC_0028537,0,1,train
ISIC_0033582,1,0,train
ISIC_0026263,1,0,train
ISIC_0031606,0,0,train
ISIC_0030756,1,1,train
ISIC_0023557,1,0,train
ISIC_0035944,1,0,train
ISIC_0027482,0,0,train
ISIC_0019678,1,0,train
ISIC_0034211,0,1,train
ISIC_0031634,0,0,train
ISIC_0031303,1,1,train
ISIC_0034904,1,1,train
ISIC_0015295,1,0,train
ISIC_0030159,0,0,train
ISIC_0030222,0,0,train
ISIC_0028373,0,0,train
ISIC_0026236,0,1,train
ISIC_0028328,0,0,train
ISIC_0029208,1,0,train
ISIC_0030384,1,0,train
ISIC_0029933,1,1,train
ISIC_0013393,1,0,train
ISIC_0033450,1,0,train
ISIC_0034942,0,0,train
ISIC_0024343,1,0,train
ISIC_0035918,0,0,train
ISIC_0032885,1,0,train
ISIC_0030416,0,0,train
ISIC_0009987,1,0,train
ISIC_0029445,1,0,train
ISIC_0029729,0,0,train
ISIC_0031585,1,1,train
ISIC_0034376,0,1,train
ISIC_0033987,1,0,train
ISIC_0009923,1,0,train
ISIC_0027327,1,1,train
ISIC_0024315,1,1,train
ISIC_0034629,1,0,train
ISIC_0035132,1,0,train
ISIC_0025887,1,0,train
ISIC_0026697,1,1,train
ISIC_0028794,0,0,train
ISIC_0032864,1,0,train
ISIC_0009946,1,0,train
ISIC_0027059,0,0,train
ISIC_0000214,1,0,train
ISIC_0032989,1,0,train
ISIC_0026337,1,1,train
ISIC_0011128,1,1,train
ISIC_0010566,0,0,train
ISIC_0031213,0,0,train
ISIC_0030667,0,0,train
ISIC_0025988,1,0,train
ISIC_0011397,1,0,train
ISIC_0027179,1,1,train
ISIC_0028206,0,0,train
ISIC_0000140,1,1,train
ISIC_0026087,0,0,train
ISIC_0027230,1,0,train
ISIC_0030164,0,0,train
ISIC_0012314,0,0,train
ISIC_0031598,1,1,train
ISIC_0000482,1,0,train
ISIC_0027459,0,0,train
ISIC_0027383,0,0,train
ISIC_0022457,1,1,train
ISIC_0035615,1,0,train
ISIC_0031705,0,0,train
ISIC_0029362,1,1,train
ISIC_0025620,1,0,train
ISIC_0032967,1,0,train
ISIC_0035601,1,0,train
ISIC_0030860,0,0,train
ISIC_0008992,0,0,train
ISIC_0027248,0,0,train
ISIC_0026127,1,0,train
ISIC_0032451,0,0,train
ISIC_0008207,0,0,train
ISIC_0024685,0,0,train
ISIC_0028880,1,0,train
ISIC_0029654,1,0,train
ISIC_0022231,1,0,train
ISIC_0027806,1,0,train
ISIC_0019133,0,0,train
ISIC_0030021,1,0,train
ISIC_0016072,0,0,train
ISIC_0014758,0,0,train
ISIC_0030911,0,0,train
ISIC_0032000,0,0,train
ISIC_0034584,0,1,train
ISIC_0035592,0,0,train
ISIC_0032043,0,0,train
ISIC_0029354,1,0,train
ISIC_0030854,0,0,train
ISIC_0011218,1,0,train
ISIC_0031895,0,0,train
ISIC_0025392,0,0,train
ISIC_0000469,0,1,train
ISIC_0022738,0,0,train
ISIC_0014664,1,0,train
ISIC_0034927,1,0,train
ISIC_0026959,1,0,train
ISIC_0027461,1,0,train
ISIC_0031070,0,0,train
ISIC_0028253,1,0,train
ISIC_0017474,0,1,train
ISIC_0027055,0,0,train
ISIC_0032238,1,1,train
ISIC_0028854,1,1,train
ISIC_0025483,0,0,train
ISIC_0029214,1,0,train
ISIC_0027840,1,0,train
ISIC_0026537,0,0,train
ISIC_0027262,1,0,train
ISIC_0024659,0,0,train
ISIC_0030887,0,0,train
ISIC_0027069,1,1,train
ISIC_0035719,1,1,train
ISIC_0029093,0,0,train
ISIC_0029123,1,1,train
ISIC_0017483,1,1,train
ISIC_0014117,0,0,train
ISIC_0012643,0,0,train
ISIC_0015997,0,0,train
ISIC_0035940,1,0,train
ISIC_0034553,0,0,train
ISIC_0030452,1,1,train
ISIC_0011107,1,0,train
ISIC_0026861,1,0,train
ISIC_0033849,1,0,train
ISIC_0035890,1,0,train
ISIC_0027721,1,1,train
ISIC_0000465,0,0,train
ISIC_0033741,1,0,train
ISIC_0028249,0,0,train
ISIC_0000067,1,0,train
ISIC_0029473,1,1,train
ISIC_0034356,0,0,train
ISIC_0029475,0,0,train
ISIC_0031429,1,0,train
ISIC_0035790,1,1,train
ISIC_0035888,1,1,train
ISIC_0030435,0,0,train
ISIC_0032594,1,0,train
ISIC_0030715,0,0,train
ISIC_0012512,1,1,train
ISIC_0010567,0,0,train
ISIC_0035630,1,1,train
ISIC_0027881,0,0,train
ISIC_0026874,1,0,train
ISIC_0032605,0,0,train
ISIC_0029633,0,0,train
ISIC_0028318,0,0,train
ISIC_0029171,0,0,train
ISIC_0029839,0,1,train
ISIC_0025358,0,1,train
ISIC_0027167,0,0,train
ISIC_0010234,0,0,train
ISIC_0025828,0,0,train
ISIC_0013434,0,0,train
ISIC_0025446,1,0,train
ISIC_0015994,0,0,train
ISIC_0028669,0,0,train
ISIC_0026412,0,0,train
ISIC_0031894,0,0,train
ISIC_0031734,0,0,train
ISIC_0030912,1,0,train
ISIC_0029502,0,1,train
ISIC_0025122,1,0,train
ISIC_0026366,0,0,train
ISIC_0014792,1,0,train
ISIC_0034853,1,0,train
ISIC_0033903,0,0,train
ISIC_0029594,0,0,train
ISIC_0035075,1,0,train
ISIC_0031628,0,0,train
